41070,30160,1
41070,25086,1
41070,30114,1
41070,31206,1
41071,25713,1
41071,28008,1
41071,26724,1
41071,26650,1
41071,27032,1
41071,25868,1
41071,25739,1
41071,24521,1
41071,24107,1
41071,25727,1
41071,25234,1
41071,24681,1
41071,26574,1
41071,23368,1
41071,26541,1
41071,25045,1
41071,23070,1
41071,23263,1
41071,27659,1
41071,22839,1
41071,23470,1
41071,27040,1
41071,27723,1
41071,28009,1
41071,22491,1
41071,23327,1
41071,21219,1
41072,21219,1
41072,27964,1
41072,28730,1
41072,29022,1
41073,27828,1
41073,25868,1
41073,29022,1
41073,27659,1
41073,30105,1
41074,23888,1
41074,25139,1
41074,26303,1
41074,26960,1
41074,25140,1
41074,24328,1
41074,27404,1
41074,26436,1
41074,37411,1
41074,27828,1
41074,26425,1
41075,24760,1
41075,21219,1
41075,29811,1
41075,29046,1
41076,24536,1
41076,21219,1
41076,23555,1
41076,37113,1
41076,22305,1
41076,35772,1
41077,28987,1
41077,29040,1
41077,26569,1
41077,25499,1
41078,29012,1
41078,29360,1
41078,29991,1
41078,26023,1
41078,26499,1
41078,21219,1
41078,29177,1
41078,35915,1
41078,27497,1
41078,30283,1
41078,27053,1
41078,28095,1
41078,26569,1
41078,30083,1
41078,29985,1
41078,29572,1
41078,29851,1
41078,30899,1
41078,27307,1
41078,30644,1
41078,31055,1
41078,31052,1
41078,29327,1
41078,23807,1
41078,31299,1
41078,32356,1
41078,32017,1
41079,22443,1
41079,26351,1
41079,28645,1
41079,27659,1
41079,26750,1
41079,21219,1
41079,29912,1
41079,30873,1
41079,28442,1
41079,31013,1
41079,30964,1
41079,30326,1
41079,31439,1
41079,31930,1
41079,24823,1
41079,25984,1
41079,29454,1
41079,31892,1
41079,29180,1
41079,32256,1
41079,34628,1
41079,32916,1
41079,35281,1
41079,35101,1
41079,34500,1
41079,35368,1
41079,31395,1
41079,35101,1
41080,27756,1
41080,26790,1
41080,21219,1
41080,30092,1
41081,26324,1
41081,27659,1
41081,28044,1
41081,26389,1
41081,27672,1
41081,27709,1
41082,21221,1
41082,25244,1
41082,21451,1
41082,33828,1
41082,35337,1
41082,24774,1
41083,31923,1
41083,21221,1
41083,22774,1
41083,23038,1
41083,27688,1
41083,28029,1
41083,28042,1
41083,32944,1
41083,33661,1
41083,33738,1
41084,34108,1
41084,34732,1
41084,21221,1
41084,29246,1
41084,25670,1
41084,23807,1
41084,26397,1
41085,33755,1
41085,34306,1
41085,35063,1
41085,21221,1
41086,21221,1
41086,33246,1
41086,33661,1
41086,33032,1
41087,32575,1
41087,31137,1
41087,34065,1
41087,27688,1
41087,21221,1
41087,24426,1
41088,22668,1
41088,22589,1
41088,23686,1
41088,21665,1
41088,24826,1
41088,25598,1
41088,21916,1
41088,21221,1
41088,22622,1
41089,21221,1
41089,24426,1
41089,34849,1
41090,28043,1
41090,31271,1
41090,25105,1
41090,31668,1
41090,32790,1
41090,30969,1
41090,21221,1
41090,31621,1
41090,34196,1
41090,34352,1
41091,21221,1
41091,24399,1
41091,26251,1
41091,26620,1
41091,26783,1
41091,25076,1
41091,25442,1
41092,21221,1
41092,29661,1
41092,29172,1
41092,27811,1
41092,32088,1
41092,34860,1
41092,33541,1
41093,27279,1
41093,37299,1
41093,27129,1
41093,30582,1
41093,21221,1
41093,23979,1
41093,25163,1
41093,26298,1
41093,26634,1
41093,27467,1
41093,28724,1
41093,28768,1
41093,31097,1
41093,31599,1
41093,33560,1
41093,33661,1
41093,33828,1
41093,24816,1
41093,25278,1
41093,25346,1
41094,21221,1
41094,32132,1
41094,32254,1
41095,22916,1
41095,36032,1
41095,22838,1
41095,24426,1
41095,25159,1
41095,27688,1
41096,31465,1
41096,30580,1
41096,21221,1
41096,32434,1
41096,34448,1
41097,25858,1
41097,25987,1
41097,28623,1
41097,32179,1
41097,21221,1
41098,25274,1
41098,29232,1
41098,29616,1
41098,21221,1
41098,24319,1
41098,29401,1
41098,29599,1
41098,30813,1
41098,31856,1
41098,32745,1
41098,33609,1
41098,31751,1
41098,21305,1
41098,28564,1
41098,29494,1
41098,32948,1
41098,33246,1
41099,29945,1
41099,21221,1
41099,30509,1
41099,31635,1
41100,21221,1
41100,31634,1
41100,31649,1
41101,28262,1
41101,30953,1
41101,32575,1
41101,21221,1
41101,32920,1
41101,21325,1
41101,33239,1
41101,33431,1
41101,32963,1
41101,23070,1
41102,30899,1
41102,30937,1
41102,27811,1
41102,32097,1
41102,29680,1
41102,21221,1
41102,32945,1
41102,33075,1
41102,33846,1
41102,31879,1
41102,33628,1
41102,33240,1
41102,32948,1
41102,34310,1
41103,21221,1
41103,32357,1
41103,30132,1
41103,30803,1
41103,31129,1
41103,31548,1
41104,21854,1
41104,21221,1
41104,31588,1
41105,23173,1
41105,23825,1
41105,23697,1
41105,23964,1
41105,29661,1
41105,31761,1
41105,21221,1
41105,32575,1
41105,32874,1
41105,28658,1
41105,32944,1
41105,30895,1
41105,31879,1
41105,32193,1
41105,32977,1
41105,33205,1
41105,31220,1
41105,34251,1
41105,34901,1
41105,34000,1
41105,34804,1
41106,21221,1
41106,29530,1
41106,32882,1
41106,33668,1
41106,22452,1
41106,23820,1
41106,24005,1
41106,23727,1
41106,23848,1
41106,27987,1
41106,33509,1
41106,33513,1
41106,33779,1
41106,33781,1
41106,33778,1
41106,33782,1
41106,33783,1
41106,21684,1
41106,35988,1
41106,24039,1
41106,26951,1
41107,30111,1
41107,31025,1
41107,31164,1
41107,21221,1
41107,31640,1
41107,31995,1
41108,27276,1
41108,29212,1
41108,22668,1
41108,26315,1
41108,27213,1
41108,29945,1
41108,28043,1
41108,28986,1
41108,29438,1
41108,29404,1
41108,28881,1
41108,24811,1
41108,29390,1
41108,25168,1
41108,23038,1
41108,25274,1
41108,24291,1
41108,29508,1
41108,29616,1
41108,30972,1
41108,21221,1
41108,29599,1
41108,31269,1
41108,31850,1
41108,27911,1
41108,30226,1
41109,25451,1
41109,26552,1
41109,29527,1
41109,23976,1
41109,24876,1
41109,25344,1
41109,28053,1
41110,27245,1
41110,25177,1
41110,29666,1
41110,31921,1
41110,31922,1
41110,31923,1
41110,29515,1
41110,30859,1
41110,32097,1
41110,32132,1
41110,30531,1
41110,31499,1
41110,31551,1
41110,31909,1
41110,31936,1
41110,32067,1
41110,31264,1
41110,21221,1
41110,22050,1
41110,27688,1
41110,28214,1
41111,21221,1
41111,22122,1
41111,22124,1
41111,33246,1
41112,30577,1
41112,33216,1
41112,29412,1
41113,21221,1
41113,31922,1
41113,31453,1
41113,33246,1
41114,21221,1
41114,34152,1
41114,32826,1
41114,34065,1
41114,34154,1
41114,34307,1
41114,34344,1
41115,27058,1
41115,34888,1
41115,29373,1
41115,31551,1
41115,31148,1
41115,31300,1
41115,21221,1
41115,31582,1
41116,30642,1
41116,28531,1
41116,21221,1
41116,29520,1
41116,31224,1
41116,31222,1
41116,31371,1
41116,32132,1
41116,31871,1
41116,32944,1
41117,21221,1
41117,32938,1
41117,34133,1
41118,21221,1
41118,30253,1
41118,33075,1
41118,32745,1
41119,21221,1
41119,26298,1
41119,30070,1
41119,31366,1
41120,29855,1
41120,21221,1
41120,26593,1
41120,28744,1
41120,29412,1
41120,29661,1
41121,30642,1
41121,21221,1
41121,30688,1
41122,21221,1
41122,23864,1
41122,27296,1
41122,27465,1
41122,30367,1
41123,25990,1
41123,21221,1
41123,31879,1
41123,32921,1
41123,34300,1
41124,25582,1
41124,26176,1
41124,26641,1
41125,25100,1
41125,21222,1
41125,25348,1
41125,28254,1
41125,28309,1
41125,28587,1
41125,25353,1
41125,28588,1
41125,25053,1
41125,25273,1
41125,26956,1
41125,28366,1
41125,28725,1
41126,21223,1
41126,26508,1
41126,26906,1
41126,26907,1
41127,28645,1
41127,21223,1
41127,24399,1
41127,27676,1
41127,29321,1
41128,21284,1
41128,21980,1
41128,33490,1
41129,29487,1
41129,30813,1
41129,31213,1
41129,34142,1
41129,31783,1
41130,28851,1
41130,23059,1
41130,25842,1
41130,21223,1
41131,21223,1
41131,27858,1
41131,34203,1
41132,28306,1
41132,33060,1
41132,21223,1
41132,30857,1
41132,32609,1
41133,28647,1
41133,21223,1
41133,28040,1
41133,33306,1
41134,21223,1
41134,23702,1
41134,25821,1
41134,26246,1
41134,26437,1
41135,21223,1
41135,33648,1
41135,33850,1
41136,24000,1
41136,28912,1
41136,30044,1
41136,30605,1
41136,34119,1
41136,34644,1
41136,21223,1
41136,24021,1
41136,29019,1
41136,29323,1
41136,29463,1
41136,24291,1
41137,24774,1
41137,27671,1
41137,29713,1
41137,31666,1
41137,21223,1
41137,30242,1
41138,21223,1
41138,25684,1
41138,31623,1
41138,34196,1
41139,34646,1
41139,21223,1
41139,33168,1
41139,34621,1
41140,29521,1
41140,30590,1
41140,31727,1
41140,32158,1
41140,32321,1
41140,32831,1
41140,32835,1
41140,33000,1
41141,29412,1
41141,21223,1
41141,31623,1
41142,23154,1
41142,23604,1
41142,22656,1
41142,33142,1
41142,21223,1
41142,23711,1
41142,26622,1
41142,29612,1
41142,31181,1
41142,26731,1
41143,21223,1
41143,30919,1
41143,31335,1
41143,33948,1
41143,34156,1
41143,34166,1
41143,34605,1
41144,27092,1
41144,27408,1
41144,26492,1
41144,21223,1
41145,21223,1
41145,32704,1
41145,33232,1
41145,33332,1
41146,28730,1
41146,32758,1
41146,32922,1
41146,30978,1
41147,21223,1
41147,24411,1
41147,27541,1
41147,24416,1
41147,24811,1
41147,25948,1
41147,28286,1
41147,35070,1
41147,30737,1
41147,26718,1
41147,34207,1
41147,28278,1
41148,32373,1
41148,33104,1
41148,21223,1
41148,23038,1
41148,27822,1
41149,29576,1
41149,23588,1
41149,31260,1
41149,33407,1
41149,33681,1
41149,21223,1
41149,26751,1
41149,28749,1
41149,29149,1
41149,33598,1
41149,33648,1
41149,29605,1
41150,25253,1
41150,28118,1
41150,30023,1
41150,21223,1
41150,27893,1
41151,21223,1
41151,28912,1
41151,29820,1
41151,21548,1
41151,21656,1
41151,35407,1
41151,21265,1
41151,21499,1
41151,21298,1
41151,21270,1
41152,25998,1
41152,26786,1
41152,21223,1
41153,29666,1
41153,21223,1
41153,30278,1
41154,28663,1
41154,31315,1
41154,29564,1
41154,31365,1
41154,21223,1
41154,24266,1
41154,26922,1
41154,26924,1
41154,27951,1
41154,28280,1
41154,29270,1
41154,31588,1
41154,32864,1
41154,32867,1
41155,21223,1
41155,25693,1
41155,27895,1
41155,29546,1
41155,29615,1
41155,29771,1
41156,27661,1
41156,27294,1
41156,25447,1
41157,28032,1
41157,31597,1
41157,32632,1
41158,22153,1
41158,25310,1
41158,28818,1
41158,31021,1
41158,21223,1
41158,30858,1
41158,31640,1
41158,31923,1
41158,29999,1
41158,31603,1
41158,32946,1
41158,33684,1
41159,28069,1
41159,28859,1
41159,21223,1
41159,34242,1
41159,34250,1
41159,34783,1
41160,25207,1
41160,26528,1
41160,27169,1
41160,25337,1
41160,27629,1
41160,28844,1
41160,24969,1
41160,21223,1
41160,28744,1
41160,26103,1
41160,29659,1
41160,26130,1
41160,27249,1
41160,24021,1
41160,29615,1
41160,30058,1
41160,27787,1
41161,24811,1
41161,27068,1
41161,27375,1
41161,27878,1
41161,27881,1
41161,28333,1
41162,21224,1
41162,24529,1
41162,25861,1
41162,26193,1
41162,26249,1
41162,26513,1
41162,26619,1
41162,27142,1
41162,28645,1
41162,29152,1
41162,31005,1
41162,31269,1
41162,31358,1
41162,32477,1
41162,25189,1
41163,21224,1
41163,24811,1
41163,28986,1
41163,29390,1
41163,29402,1
41163,29404,1
41163,36373,1
41163,30909,1
41164,24379,1
41164,28912,1
41164,21224,1
41164,27997,1
41164,30217,1
41165,21224,1
41165,24416,1
41165,24811,1
41165,28043,1
41165,28042,1
41165,28029,1
41165,28897,1
41166,28218,1
41166,29729,1
41166,21224,1
41166,23662,1
41166,27196,1
41166,28731,1
41167,26665,1
41167,24935,1
41167,23791,1
41167,27881,1
41167,25860,1
41167,27057,1
41167,21224,1
41167,28462,1
41168,28664,1
41168,21224,1
41168,29402,1
41168,28029,1
41169,21224,1
41169,30160,1
41169,26599,1
41170,25125,1
41170,26574,1
41170,27604,1
41170,21224,1
41171,21224,1
41171,28052,1
41171,29890,1
41172,33150,1
41172,31137,1
41172,32948,1
41172,29511,1
41172,32949,1
41172,32951,1
41172,33246,1
41172,33668,1
41172,33779,1
41172,34064,1
41172,21225,1
41172,31638,1
41172,34344,1
41172,34651,1
41172,34901,1
41173,30950,1
41173,26751,1
41173,32997,1
41173,31036,1
41174,30323,1
41174,28775,1
41174,30667,1
41174,31212,1
41174,31300,1
41174,28611,1
41174,31640,1
41174,31036,1
41174,24409,1
41174,33059,1
41174,31453,1
41174,22444,1
41174,25078,1
41174,33290,1
41174,33411,1
41174,21225,1
41174,31838,1
41174,34448,1
41174,34413,1
41174,34617,1
41174,29166,1
41174,32060,1
41174,35067,1
41175,21225,1
41175,26191,1
41175,26602,1
41175,27207,1
41175,27484,1
41175,27678,1
41175,28020,1
41175,29602,1
41175,30944,1
41176,26518,1
41176,29011,1
41176,27685,1
41176,30104,1
41176,28037,1
41176,26650,1
41176,21226,1
41176,30083,1
41177,27085,1
41177,28698,1
41177,23414,1
41177,30032,1
41177,28116,1
41177,21226,1
41177,22477,1
41177,25798,1
41177,25068,1
41177,27032,1
41177,27193,1
41177,28901,1
41177,30913,1
41177,22474,1
41177,30912,1
41177,30114,1
41177,25086,1
41177,31206,1
41177,34961,1
41177,23209,1
41178,22966,1
41178,31379,1
41178,21226,1
41178,27205,1
41178,25086,1
41178,26650,1
41178,24044,1
41178,24480,1
41178,27295,1
41178,27032,1
41178,30444,1
41178,22074,1
41179,21226,1
41179,29287,1
41179,30537,1
41179,32512,1
41179,37580,1
41179,30183,1
41179,25736,1
41179,26774,1
41179,26885,1
41179,29464,1
41179,31450,1
41179,26650,1
41179,27116,1
41180,23208,1
41180,29599,1
41180,22260,1
41180,21226,1
41180,24021,1
41181,21227,1
41181,21264,1
41181,21282,1
41181,21441,1
41181,21500,1
41181,21531,1
41181,21840,1
41181,25930,1
41181,25998,1
41181,27244,1
41181,27266,1
41181,28132,1
41181,22211,1
41181,26346,1
41181,29152,1
41181,21401,1
41181,25586,1
41181,21270,1
41182,23369,1
41182,21227,1
41182,23446,1
41182,27997,1
41182,25219,1
41182,21631,1
41182,24968,1
41183,21227,1
41183,32790,1
41183,34293,1
41183,33627,1
41183,33504,1
41183,30789,1
41184,21228,1
41184,21375,1
41184,22282,1
41184,22797,1
41185,21364,1
41185,26052,1
41185,21228,1
41186,26473,1
41186,25421,1
41186,21228,1
41187,24102,1
41187,24649,1
41187,22437,1
41187,25527,1
41187,26047,1
41187,21228,1
41187,25636,1
41187,25861,1
41187,26650,1
41187,27823,1
41187,24632,1
41187,26368,1
41187,27756,1
41187,28094,1
41187,27305,1
41187,29018,1
41187,28802,1
41187,28974,1
41187,22671,1
41187,23193,1
41187,30792,1
41187,30217,1
41187,26569,1
41187,26089,1
41188,21733,1
41188,22902,1
41188,24807,1
41188,21228,1
41189,29003,1
41189,30176,1
41189,30177,1
41189,30570,1
41189,31315,1
41190,22075,1
41190,28276,1
41190,30848,1
41190,21229,1
41190,30740,1
41190,32249,1
41190,33465,1
41190,32378,1
41190,34965,1
41191,30011,1
41191,21229,1
41191,29003,1
41191,24421,1
41192,21229,1
41192,30570,1
41192,28931,1
41193,30035,1
41193,21229,1
41193,30445,1
41193,24000,1
41193,24021,1
41193,30415,1
41193,29429,1
41193,30605,1
41194,29527,1
41194,25275,1
41194,21229,1
41194,23116,1
41194,25279,1
41194,26684,1
41194,26723,1
41194,27004,1
41194,27146,1
41194,27492,1
41194,27690,1
41194,28177,1
41194,29863,1
41195,21229,1
41195,25315,1
41195,27747,1
41195,23811,1
41196,22260,1
41196,27813,1
41196,28677,1
41196,21229,1
41196,24625,1
41196,28020,1
41196,29267,1
41196,30058,1
41196,30883,1
41196,25983,1
41196,29105,1
41196,24562,1
41196,29599,1
41196,31967,1
41196,29085,1
41196,32644,1
41196,32042,1
41197,28877,1
41197,21229,1
41197,26635,1
41197,28577,1
41197,30136,1
41197,28539,1
41197,30969,1
41197,30289,1
41198,29086,1
41198,21229,1
41198,24021,1
41199,28286,1
41199,30605,1
41199,30646,1
41200,28018,1
41200,30301,1
41200,25151,1
41200,23990,1
41200,21229,1
41200,31472,1
41200,31619,1
41201,21980,1
41201,22171,1
41201,21542,1
41201,21971,1
41201,22940,1
41201,21229,1
41201,23450,1
41201,23695,1
41201,29448,1
41202,29003,1
41202,21229,1
41202,32046,1
41202,31529,1
41202,32041,1
41202,31640,1
41202,32142,1
41203,24892,1
41203,26036,1
41203,27226,1
41204,28877,1
41204,30370,1
41204,21229,1
41205,21229,1
41205,32656,1
41205,32989,1
41206,21229,1
41206,30791,1
41206,29432,1
41206,29714,1
41206,32093,1
41206,32252,1
41206,32989,1
41207,21229,1
41207,29579,1
41207,27629,1
41207,27787,1
41208,21229,1
41208,26445,1
41208,29463,1
41208,28286,1
41208,28645,1
41208,29564,1
41209,21229,1
41209,30341,1
41209,28049,1
41209,26390,1
41209,28645,1
41209,28661,1
41209,29313,1
41209,30226,1
41209,30657,1
41209,31211,1
41209,31470,1
41209,32367,1
41209,32561,1
41209,33301,1
41209,30919,1
41210,25294,1
41210,30359,1
41210,21229,1
41210,33673,1
41210,33310,1
41210,34176,1
41210,37723,1
41210,34507,1
41210,35563,1
41210,34931,1
41211,21229,1
41211,30821,1
41211,32211,1
41211,32665,1
41211,34454,1
41212,24811,1
41212,25998,1
41212,24818,1
41213,24439,1
41213,24119,1
41213,26526,1
41213,26635,1
41213,28922,1
41214,21229,1
41214,25642,1
41214,26088,1
41214,28286,1
41214,29130,1
41214,29587,1
41214,24984,1
41214,30541,1
41214,25934,1
41214,26176,1
41214,29569,1
41214,25017,1
41214,26731,1
41214,27862,1
41214,37657,1
41214,27002,1
41214,28671,1
41214,27293,1
41214,31538,1
41214,31295,1
41214,33284,1
41214,33383,1
41214,34437,1
41214,34721,1
41215,21229,1
41215,23797,1
41215,25418,1
41215,25983,1
41215,27526,1
41215,27773,1
41215,29071,1
41216,28645,1
41216,21229,1
41216,29414,1
41216,26083,1
41216,28286,1
41216,29357,1
41216,29564,1
41216,29579,1
41217,29079,1
41217,23802,1
41217,25307,1
41217,27486,1
41217,21229,1
41217,29543,1
41218,21230,1
41218,23744,1
41218,27001,1
41219,25537,1
41219,21230,1
41219,25670,1
41220,36157,1
41220,21548,1
41220,21325,1
41220,23674,1
41220,26791,1
41220,22058,1
41220,25503,1
41220,21257,1
41220,21353,1
41220,21230,1
41221,25619,1
41221,25044,1
41221,21565,1
41221,21230,1
41221,26479,1
41221,32757,1
41221,24000,1
41221,31424,1
41221,32256,1
41222,31864,1
41222,21463,1
41222,21230,1
41223,21230,1
41223,26346,1
41223,32628,1
41223,36026,1
41223,22367,1
41223,23067,1
41223,24211,1
41223,22443,1
41224,21230,1
41224,26397,1
41224,32946,1
41225,21230,1
41225,21461,1
41225,22075,1
41225,26442,1
41225,30647,1
41226,21230,1
41226,22548,1
41226,29999,1
41226,36138,1
41226,36139,1
41227,34022,1
41227,21230,1
41227,22048,1
41227,22060,1
41227,25670,1
41227,26460,1
41228,22810,1
41228,23609,1
41228,23611,1
41228,25249,1
41228,27622,1
41228,23347,1
41228,21230,1
41229,23059,1
41229,29564,1
41229,21230,1
41229,22456,1
41229,22958,1
41229,25670,1
41229,26685,1
41229,28181,1
41230,29542,1
41230,24538,1
41230,30293,1
41231,21230,1
41231,22562,1
41231,25628,1
41232,22761,1
41232,23642,1
41232,25033,1
41232,25205,1
41232,26548,1
41232,27834,1
41232,29857,1
41232,30486,1
41232,32539,1
41232,36478,1
41232,36659,1
41232,23876,1
41232,25058,1
41232,37310,1
41232,31255,1
41232,21230,1
41232,23309,1
41232,23371,1
41232,24538,1
41232,25670,1
41233,23041,1
41233,23043,1
41233,21230,1
41234,21230,1
41234,31474,1
41234,32486,1
41235,21230,1
41235,23779,1
41235,26004,1
41235,24615,1
41236,21230,1
41236,22568,1
41236,22633,1
41237,21230,1
41237,22050,1
41237,23977,1
41237,36497,1
41237,22448,1
41237,24145,1
41238,21230,1
41238,21460,1
41238,22268,1
41238,22353,1
41238,22429,1
41238,22496,1
41239,23953,1
41239,25670,1
41239,22348,1
41239,21230,1
41240,23108,1
41240,31643,1
41240,21230,1
41240,33725,1
41240,24359,1
41240,30952,1
41240,23177,1
41240,32443,1
41240,34118,1
41240,27366,1
41240,31537,1
41241,22016,1
41241,22363,1
41241,22436,1
41242,22990,1
41242,21230,1
41242,22232,1
41242,23308,1
41242,26442,1
41242,36759,1
41243,21230,1
41243,21264,1
41243,30904,1
41243,22211,1
41243,22210,1
41244,25697,1
41244,26826,1
41244,23662,1
41244,24304,1
41244,22716,1
41244,24903,1
41244,26678,1
41244,36579,1
41244,36852,1
41244,24790,1
41245,22865,1
41245,23476,1
41245,23680,1
41245,24932,1
41245,25679,1
41245,30726,1
41245,24703,1
41245,21230,1
41245,23932,1
41245,21962,1
41245,24639,1
41245,32279,1
41246,21230,1
41246,34119,1
41246,31871,1
41246,34218,1
41246,34355,1
41247,23269,1
41247,24314,1
41247,21470,1
41247,21665,1
41248,21498,1
41248,22063,1
41248,22701,1
41248,24231,1
41248,25386,1
41248,21523,1
41248,21676,1
41248,21716,1
41248,21759,1
41248,36710,1
41248,23447,1
41248,24929,1
41248,21230,1
41248,22403,1
41248,22572,1
41248,22678,1
41248,23731,1
41249,23080,1
41249,24426,1
41249,21230,1
41249,29155,1
41250,21230,1
41250,22429,1
41250,23674,1
41251,35773,1
41251,21230,1
41251,32027,1
41252,22504,1
41252,36998,1
41252,22859,1
41252,37282,1
41252,21230,1
41252,23079,1
41252,23138,1
41252,23244,1
41252,25202,1
41252,25670,1
41252,23886,1
41252,25370,1
41252,25702,1
41253,21230,1
41253,24466,1
41253,24469,1
41253,25156,1
41253,25275,1
41253,31364,1
41253,31442,1
41254,23445,1
41254,28897,1
41254,29083,1
41254,21230,1
41254,25708,1
41254,29067,1
41254,32510,1
41254,35083,1
41255,21230,1
41255,26656,1
41255,27036,1
41255,28976,1
41256,22588,1
41256,23807,1
41256,21230,1
41256,21870,1
41256,21876,1
41256,21889,1
41256,21903,1
41256,21923,1
41256,23060,1
41256,23138,1
41256,25670,1
41256,29813,1
41257,24392,1
41257,21230,1
41257,33648,1
41257,26346,1
41258,27798,1
41258,29089,1
41258,28351,1
41258,30485,1
41258,27832,1
41258,28713,1
41258,29168,1
41258,30300,1
41258,30344,1
41258,30345,1
41258,25384,1
41258,26677,1
41258,28426,1
41258,27334,1
41258,26227,1
41258,24450,1
41258,29288,1
41258,28163,1
41258,28946,1
41258,24538,1
41258,31263,1
41258,21230,1
41258,37583,1
41258,30745,1
41258,32472,1
41258,32140,1
41258,33062,1
41259,21230,1
41259,21434,1
41259,22048,1
41259,22460,1
41259,22984,1
41259,27306,1
41259,27540,1
41259,27891,1
41260,28677,1
41260,29599,1
41260,29616,1
41260,24538,1
41260,26747,1
41260,27293,1
41261,21230,1
41261,35347,1
41261,35000,1
41262,24417,1
41262,29580,1
41262,21230,1
41262,25275,1
41262,25893,1
41262,25971,1
41262,26620,1
41262,26947,1
41262,27002,1
41263,27622,1
41263,27718,1
41263,21230,1
41263,31465,1
41263,31530,1
41263,21339,1
41263,21810,1
41263,35220,1
41264,27085,1
41264,23118,1
41264,21230,1
41264,31465,1
41265,23155,1
41265,23438,1
41265,24446,1
41265,24699,1
41265,25670,1
41265,27622,1
41265,36824,1
41265,36831,1
41266,21230,1
41266,21852,1
41266,22048,1
41267,30580,1
41267,21230,1
41267,28357,1
41267,29152,1
41267,30199,1
41267,31607,1
41268,22236,1
41268,23478,1
41268,26129,1
41268,34888,1
41268,28531,1
